  Frequency             V(V4:+,V4:-)          V(R2:1,V4:-)          V(R2:2,V3:-)         
  3.556313185690e+01  8.500000000000e+00  1.056024293307e-01  8.342616327595e+00  
  3.564511334262e+01  8.500000000000e+00  1.058076592312e-01  8.342601027005e+00  
  3.572728381519e+01  8.500000000000e+00  1.060134348624e-01  8.342585655875e+00  
  3.580964371026e+01  8.500000000000e+00  1.062197573829e-01  8.342570213881e+00  
  3.589219346450e+01  8.500000000000e+00  1.064266279541e-01  8.342554700696e+00  
  3.597493351557e+01  8.500000000000e+00  1.066340477395e-01  8.342539115993e+00  
  3.605786430216e+01  8.500000000000e+00  1.068420179050e-01  8.342523459442e+00  
  3.614098626396e+01  8.500000000000e+00  1.070505396193e-01  8.342507730712e+00  
  3.622429984167e+01  8.500000000000e+00  1.072596140533e-01  8.342491929471e+00  
  3.630780547701e+01  8.500000000000e+00  1.074692423802e-01  8.342476055386e+00  
  3.639150361272e+01  8.500000000000e+00  1.076794257759e-01  8.342460108120e+00  
  3.647539469256e+01  8.500000000000e+00  1.078901654187e-01  8.342444087338e+00  
  3.655947916131e+01  8.500000000000e+00  1.081014624895e-01  8.342427992699e+00  
  3.664375746478e+01  8.500000000000e+00  1.083133181713e-01  8.342411823865e+00  
  3.672823004981e+01  8.500000000000e+00  1.085257336500e-01  8.342395580494e+00  
  3.681289736425e+01  8.500000000000e+00  1.087387101138e-01  8.342379262242e+00  
  3.689775985701e+01  8.500000000000e+00  1.089522487535e-01  8.342362868765e+00  
  3.698281797802e+01  8.500000000000e+00  1.091663507622e-01  8.342346399716e+00  
  3.706807217825e+01  8.500000000000e+00  1.093810173358e-01  8.342329854748e+00  
  3.715352290971e+01  8.500000000000e+00  1.095962496725e-01  8.342313233511e+00  
  3.723917062545e+01  8.500000000000e+00  1.098120489731e-01  8.342296535654e+00  
  3.732501577957e+01  8.500000000000e+00  1.100284164411e-01  8.342279760824e+00  
  3.741105882720e+01  8.500000000000e+00  1.102453532822e-01  8.342262908667e+00  
  3.749730022455e+01  8.500000000000e+00  1.104628607051e-01  8.342245978826e+00  
  3.758374042884e+01  8.500000000000e+00  1.106809399206e-01  8.342228970945e+00  
  3.767037989839e+01  8.500000000000e+00  1.108995921423e-01  8.342211884664e+00  
  3.775721909254e+01  8.500000000000e+00  1.111188185865e-01  8.342194719622e+00  
  3.784425847171e+01  8.500000000000e+00  1.113386204719e-01  8.342177475456e+00  
  3.793149849737e+01  8.500000000000e+00  1.115589990197e-01  8.342160151803e+00  
  3.801893963205e+01  8.500000000000e+00  1.117799554540e-01  8.342142748295e+00  
  3.810658233937e+01  8.500000000000e+00  1.120014910013e-01  8.342125264567e+00  
  3.819442708400e+01  8.500000000000e+00  1.122236068906e-01  8.342107700248e+00  
  3.828247433168e+01  8.500000000000e+00  1.124463043538e-01  8.342090054967e+00  
  3.837072454922e+01  8.500000000000e+00  1.126695846253e-01  8.342072328353e+00  
  3.845917820453e+01  8.500000000000e+00  1.128934489421e-01  8.342054520030e+00  
  3.854783576657e+01  8.500000000000e+00  1.131178985439e-01  8.342036629622e+00  
  3.863669770540e+01  8.500000000000e+00  1.133429346729e-01  8.342018656751e+00  
  3.872576449216e+01  8.500000000000e+00  1.135685585742e-01  8.342000601039e+00  
  3.881503659906e+01  8.500000000000e+00  1.137947714954e-01  8.341982462103e+00  
  3.890451449942e+01  8.500000000000e+00  1.140215746868e-01  8.341964239561e+00  
  3.899419866765e+01  8.500000000000e+00  1.142489694013e-01  8.341945933028e+00  
  3.908408957924e+01  8.500000000000e+00  1.144769568947e-01  8.341927542117e+00  
  3.917418771078e+01  8.500000000000e+00  1.147055384253e-01  8.341909066440e+00  
  3.926449353996e+01  8.500000000000e+00  1.149347152542e-01  8.341890505607e+00  
  3.935500754557e+01  8.500000000000e+00  1.151644886451e-01  8.341871859225e+00  
  3.944573020752e+01  8.500000000000e+00  1.153948598646e-01  8.341853126902e+00  
  3.953666200681e+01  8.500000000000e+00  1.156258301819e-01  8.341834308241e+00  
  3.962780342554e+01  8.500000000000e+00  1.158574008688e-01  8.341815402845e+00  
  3.971915494694e+01  8.500000000000e+00  1.160895732001e-01  8.341796410316e+00  
  3.981071705535e+01  8.500000000000e+00  1.163223484532e-01  8.341777330252e+00  
  3.990249023621e+01  8.500000000000e+00  1.165557279083e-01  8.341758162249e+00  
  3.999447497611e+01  8.500000000000e+00  1.167897128483e-01  8.341738905905e+00  
  4.008667176273e+01  8.500000000000e+00  1.170243045589e-01  8.341719560811e+00  
  4.017908108489e+01  8.500000000000e+00  1.172595043287e-01  8.341700126560e+00  
  4.027170343254e+01  8.500000000000e+00  1.174953134488e-01  8.341680602742e+00  
  4.036453929676e+01  8.500000000000e+00  1.177317332133e-01  8.341660988944e+00  
  4.045758916974e+01  8.500000000000e+00  1.179687649191e-01  8.341641284751e+00  
  4.055085354483e+01  8.500000000000e+00  1.182064098658e-01  8.341621489749e+00  
  4.064433291652e+01  8.500000000000e+00  1.184446693559e-01  8.341601603520e+00  
  4.073802778041e+01  8.500000000000e+00  1.186835446948e-01  8.341581625643e+00  
  4.083193863327e+01  8.500000000000e+00  1.189230371904e-01  8.341561555696e+00  
  4.092606597300e+01  8.500000000000e+00  1.191631481539e-01  8.341541393257e+00  
  4.102041029866e+01  8.500000000000e+00  1.194038788989e-01  8.341521137900e+00  
  4.111497211045e+01  8.500000000000e+00  1.196452307421e-01  8.341500789196e+00  
  4.120975190973e+01  8.500000000000e+00  1.198872050030e-01  8.341480346717e+00  
  4.130475019901e+01  8.500000000000e+00  1.201298030041e-01  8.341459810032e+00  
  4.139996748197e+01  8.500000000000e+00  1.203730260705e-01  8.341439178706e+00  
  4.149540426343e+01  8.500000000000e+00  1.206168755303e-01  8.341418452304e+00  
  4.159106104940e+01  8.500000000000e+00  1.208613527147e-01  8.341397630389e+00  
  4.168693834703e+01  8.500000000000e+00  1.211064589574e-01  8.341376712522e+00  
  4.178303666466e+01  8.500000000000e+00  1.213521955954e-01  8.341355698261e+00  
  4.187935651179e+01  8.500000000000e+00  1.215985639684e-01  8.341334587162e+00  
  4.197589839910e+01  8.500000000000e+00  1.218455654189e-01  8.341313378780e+00  
  4.207266283844e+01  8.500000000000e+00  1.220932012926e-01  8.341292072667e+00  
  4.216965034285e+01  8.500000000000e+00  1.223414729380e-01  8.341270668375e+00  
  4.226686142656e+01  8.500000000000e+00  1.225903817065e-01  8.341249165450e+00  
  4.236429660495e+01  8.500000000000e+00  1.228399289526e-01  8.341227563440e+00  
  4.246195639463e+01  8.500000000000e+00  1.230901160335e-01  8.341205861889e+00  
  4.255984131337e+01  8.500000000000e+00  1.233409443097e-01  8.341184060338e+00  
  4.265795188016e+01  8.500000000000e+00  1.235924151444e-01  8.341162158328e+00  
  4.275628861515e+01  8.500000000000e+00  1.238445299038e-01  8.341140155397e+00  
  4.285485203974e+01  8.500000000000e+00  1.240972899573e-01  8.341118051080e+00  
  4.295364267649e+01  8.500000000000e+00  1.243506966771e-01  8.341095844912e+00  
  4.305266104917e+01  8.500000000000e+00  1.246047514385e-01  8.341073536423e+00  
  4.315190768277e+01  8.500000000000e+00  1.248594556198e-01  8.341051125142e+00  
  4.325138310350e+01  8.500000000000e+00  1.251148106021e-01  8.341028610598e+00  
  4.335108783875e+01  8.500000000000e+00  1.253708177700e-01  8.341005992315e+00  
  4.345102241715e+01  8.500000000000e+00  1.256274785106e-01  8.340983269816e+00  
  4.355118736855e+01  8.500000000000e+00  1.258847942145e-01  8.340960442622e+00  
  4.365158322401e+01  8.500000000000e+00  1.261427662750e-01  8.340937510251e+00  
  4.375221051582e+01  8.500000000000e+00  1.264013960887e-01  8.340914472220e+00  
  4.385306977749e+01  8.500000000000e+00  1.266606850551e-01  8.340891328042e+00  
  4.395416154378e+01  8.500000000000e+00  1.269206345769e-01  8.340868077229e+00  
  4.405548635065e+01  8.500000000000e+00  1.271812460598e-01  8.340844719291e+00  
  4.415704473533e+01  8.500000000000e+00  1.274425209126e-01  8.340821253735e+00  
  4.425883723626e+01  8.500000000000e+00  1.277044605472e-01  8.340797680067e+00  
  4.436086439314e+01  8.500000000000e+00  1.279670663787e-01  8.340773997789e+00  
  4.446312674691e+01  8.500000000000e+00  1.282303398251e-01  8.340750206402e+00  
  4.456562483975e+01  8.500000000000e+00  1.284942823076e-01  8.340726305403e+00  
  4.466835921509e+01  8.500000000000e+00  1.287588952508e-01  8.340702294290e+00  
  4.477133041763e+01  8.500000000000e+00  1.290241800820e-01  8.340678172555e+00  
  4.487453899331e+01  8.500000000000e+00  1.292901382319e-01  8.340653939689e+00  
  4.497798548932e+01  8.500000000000e+00  1.295567711343e-01  8.340629595183e+00  
  4.508167045414e+01  8.500000000000e+00  1.298240802263e-01  8.340605138522e+00  
  4.518559443749e+01  8.500000000000e+00  1.300920669478e-01  8.340580569191e+00  
  4.528975799036e+01  8.500000000000e+00  1.303607327422e-01  8.340555886672e+00  
  4.539416166502e+01  8.500000000000e+00  1.306300790560e-01  8.340531090444e+00  
  4.549880601500e+01  8.500000000000e+00  1.309001073388e-01  8.340506179985e+00  
  4.560369159513e+01  8.500000000000e+00  1.311708190436e-01  8.340481154769e+00  
  4.570881896148e+01  8.500000000000e+00  1.314422156263e-01  8.340456014268e+00  
  4.581418867145e+01  8.500000000000e+00  1.317142985463e-01  8.340430757953e+00  
  4.591980128368e+01  8.500000000000e+00  1.319870692661e-01  8.340405385292e+00  
  4.602565735813e+01  8.500000000000e+00  1.322605292515e-01  8.340379895749e+00  
  4.613175745603e+01  8.500000000000e+00  1.325346799713e-01  8.340354288786e+00  
  4.623810213992e+01  8.500000000000e+00  1.328095228979e-01  8.340328563865e+00  
  4.634469197362e+01  8.500000000000e+00  1.330850595066e-01  8.340302720442e+00  
  4.645152752227e+01  8.500000000000e+00  1.333612912763e-01  8.340276757974e+00  
  4.655860935229e+01  8.500000000000e+00  1.336382196889e-01  8.340250675913e+00  
  4.666593803142e+01  8.500000000000e+00  1.339158462297e-01  8.340224473708e+00  
  4.677351412872e+01  8.500000000000e+00  1.341941723873e-01  8.340198150808e+00  
  4.688133821452e+01  8.500000000000e+00  1.344731996535e-01  8.340171706659e+00  
  4.698941086052e+01  8.500000000000e+00  1.347529295234e-01  8.340145140702e+00  
  4.709773263969e+01  8.500000000000e+00  1.350333634957e-01  8.340118452377e+00  
  4.720630412635e+01  8.500000000000e+00  1.353145030719e-01  8.340091641123e+00  
  4.731512589614e+01  8.500000000000e+00  1.355963497573e-01  8.340064706375e+00  
  4.742419852602e+01  8.500000000000e+00  1.358789050602e-01  8.340037647563e+00  
  4.753352259428e+01  8.500000000000e+00  1.361621704924e-01  8.340010464120e+00  
  4.764309868054e+01  8.500000000000e+00  1.364461475692e-01  8.339983155470e+00  
  4.775292736576e+01  8.500000000000e+00  1.367308378088e-01  8.339955721040e+00  
  4.786300923226e+01  8.500000000000e+00  1.370162427332e-01  8.339928160251e+00  
  4.797334486366e+01  8.500000000000e+00  1.373023638676e-01  8.339900472522e+00  
  4.808393484497e+01  8.500000000000e+00  1.375892027406e-01  8.339872657271e+00  
  4.819477976251e+01  8.500000000000e+00  1.378767608842e-01  8.339844713910e+00  
  4.830588020397e+01  8.500000000000e+00  1.381650398337e-01  8.339816641851e+00  
  4.841723675841e+01  8.500000000000e+00  1.384540411279e-01  8.339788440503e+00  
  4.852885001621e+01  8.500000000000e+00  1.387437663090e-01  8.339760109271e+00  
  4.864072056914e+01  8.500000000000e+00  1.390342169226e-01  8.339731647559e+00  
  4.875284901033e+01  8.500000000000e+00  1.393253945178e-01  8.339703054768e+00  
  4.886523593428e+01  8.500000000000e+00  1.396173006470e-01  8.339674330294e+00  
  4.897788193684e+01  8.500000000000e+00  1.399099368662e-01  8.339645473533e+00  
  4.909078761526e+01  8.500000000000e+00  1.402033047346e-01  8.339616483876e+00  
  4.920395356814e+01  8.500000000000e+00  1.404974058153e-01  8.339587360714e+00  
  4.931738039549e+01  8.500000000000e+00  1.407922416743e-01  8.339558103433e+00  
  4.943106869868e+01  8.500000000000e+00  1.410878138815e-01  8.339528711416e+00  
  4.954501908047e+01  8.500000000000e+00  1.413841240102e-01  8.339499184045e+00  
  4.965923214503e+01  8.500000000000e+00  1.416811736371e-01  8.339469520698e+00  
  4.977370849789e+01  8.500000000000e+00  1.419789643425e-01  8.339439720749e+00  
  4.988844874600e+01  8.500000000000e+00  1.422774977100e-01  8.339409783572e+00  
  5.000345349769e+01  8.500000000000e+00  1.425767753270e-01  8.339379708535e+00  
  5.011872336272e+01  8.500000000000e+00  1.428767987843e-01  8.339349495007e+00  
  5.023425895223e+01  8.500000000000e+00  1.431775696761e-01  8.339319142349e+00  
  5.035006087879e+01  8.500000000000e+00  1.434790896004e-01  8.339288649924e+00  
  5.046612975635e+01  8.500000000000e+00  1.437813601585e-01  8.339258017089e+00  
  5.058246620031e+01  8.500000000000e+00  1.440843829555e-01  8.339227243200e+00  
  5.069907082747e+01  8.500000000000e+00  1.443881595998e-01  8.339196327607e+00  
  5.081594425605e+01  8.500000000000e+00  1.446926917035e-01  8.339165269661e+00  
  5.093308710571e+01  8.500000000000e+00  1.449979808824e-01  8.339134068707e+00  
  5.105049999754e+01  8.500000000000e+00  1.453040287557e-01  8.339102724089e+00  
  5.116818355403e+01  8.500000000000e+00  1.456108369462e-01  8.339071235146e+00  
  5.128613839913e+01  8.500000000000e+00  1.459184070805e-01  8.339039601217e+00  
  5.140436515824e+01  8.500000000000e+00  1.462267407886e-01  8.339007821634e+00  
  5.152286445817e+01  8.500000000000e+00  1.465358397043e-01  8.338975895729e+00  
  5.164163692720e+01  8.500000000000e+00  1.468457054648e-01  8.338943822830e+00  
  5.176068319505e+01  8.500000000000e+00  1.471563397111e-01  8.338911602262e+00  
  5.188000389289e+01  8.500000000000e+00  1.474677440878e-01  8.338879233347e+00  
  5.199959965335e+01  8.500000000000e+00  1.477799202433e-01  8.338846715403e+00  
  5.211947111050e+01  8.500000000000e+00  1.480928698294e-01  8.338814047746e+00  
  5.223961889991e+01  8.500000000000e+00  1.484065945018e-01  8.338781229689e+00  
  5.236004365857e+01  8.500000000000e+00  1.487210959197e-01  8.338748260541e+00  
  5.248074602497e+01  8.500000000000e+00  1.490363757460e-01  8.338715139607e+00  
  5.260172663907e+01  8.500000000000e+00  1.493524356475e-01  8.338681866192e+00  
  5.272298614228e+01  8.500000000000e+00  1.496692772944e-01  8.338648439595e+00  
  5.284452517751e+01  8.500000000000e+00  1.499869023609e-01  8.338614859112e+00  
  5.296634438916e+01  8.500000000000e+00  1.503053125247e-01  8.338581124038e+00  
  5.308844442309e+01  8.500000000000e+00  1.506245094674e-01  8.338547233661e+00  
  5.321082592667e+01  8.500000000000e+00  1.509444948741e-01  8.338513187270e+00  
  5.333348954876e+01  8.500000000000e+00  1.512652704339e-01  8.338478984148e+00  
  5.345643593969e+01  8.500000000000e+00  1.515868378396e-01  8.338444623575e+00  
  5.357966575133e+01  8.500000000000e+00  1.519091987875e-01  8.338410104829e+00  
  5.370317963702e+01  8.500000000000e+00  1.522323549780e-01  8.338375427183e+00  
  5.382697825162e+01  8.500000000000e+00  1.525563081151e-01  8.338340589908e+00  
  5.395106225151e+01  8.500000000000e+00  1.528810599066e-01  8.338305592271e+00  
  5.407543229455e+01  8.500000000000e+00  1.532066120642e-01  8.338270433536e+00  
  5.420008904016e+01  8.500000000000e+00  1.535329663032e-01  8.338235112964e+00  
  5.432503314924e+01  8.500000000000e+00  1.538601243429e-01  8.338199629811e+00  
  5.445026528424e+01  8.500000000000e+00  1.541880879063e-01  8.338163983331e+00  
  5.457578610912e+01  8.500000000000e+00  1.545168587203e-01  8.338128172776e+00  
  5.470159628939e+01  8.500000000000e+00  1.548464385155e-01  8.338092197390e+00  
  5.482769649208e+01  8.500000000000e+00  1.551768290266e-01  8.338056056419e+00  
  5.495408738576e+01  8.500000000000e+00  1.555080319918e-01  8.338019749102e+00  
  5.508076964054e+01  8.500000000000e+00  1.558400491534e-01  8.337983274675e+00  
  5.520774392807e+01  8.500000000000e+00  1.561728822576e-01  8.337946632373e+00  
  5.533501092157e+01  8.500000000000e+00  1.565065330543e-01  8.337909821423e+00  
  5.546257129579e+01  8.500000000000e+00  1.568410032974e-01  8.337872841053e+00  
  5.559042572704e+01  8.500000000000e+00  1.571762947445e-01  8.337835690484e+00  
  5.571857489319e+01  8.500000000000e+00  1.575124091575e-01  8.337798368936e+00  
  5.584701947368e+01  8.500000000000e+00  1.578493483018e-01  8.337760875625e+00  
  5.597576014951e+01  8.500000000000e+00  1.581871139468e-01  8.337723209762e+00  
  5.610479760324e+01  8.500000000000e+00  1.585257078661e-01  8.337685370554e+00  
  5.623413251903e+01  8.500000000000e+00  1.588651318368e-01  8.337647357208e+00  
  5.636376558259e+01  8.500000000000e+00  1.592053876404e-01  8.337609168924e+00  
  5.649369748123e+01  8.500000000000e+00  1.595464770619e-01  8.337570804899e+00  
  5.662392890382e+01  8.500000000000e+00  1.598884018906e-01  8.337532264327e+00  
  5.675446054085e+01  8.500000000000e+00  1.602311639196e-01  8.337493546398e+00  
  5.688529308438e+01  8.500000000000e+00  1.605747649459e-01  8.337454650298e+00  
  5.701642722807e+01  8.500000000000e+00  1.609192067707e-01  8.337415575210e+00  
  5.714786366718e+01  8.500000000000e+00  1.612644911991e-01  8.337376320313e+00  
  5.727960309858e+01  8.500000000000e+00  1.616106200401e-01  8.337336884781e+00  
  5.741164622073e+01  8.500000000000e+00  1.619575951067e-01  8.337297267787e+00  
  5.754399373371e+01  8.500000000000e+00  1.623054182162e-01  8.337257468498e+00  
  5.767664633922e+01  8.500000000000e+00  1.626540911895e-01  8.337217486078e+00  
  5.780960474057e+01  8.500000000000e+00  1.630036158519e-01  8.337177319687e+00  
  5.794286964268e+01  8.500000000000e+00  1.633539940324e-01  8.337136968480e+00  
  5.807644175213e+01  8.500000000000e+00  1.637052275644e-01  8.337096431611e+00  
  5.821032177708e+01  8.500000000000e+00  1.640573182851e-01  8.337055708227e+00  
  5.834451042737e+01  8.500000000000e+00  1.644102680359e-01  8.337014797474e+00  
  5.847900841444e+01  8.500000000000e+00  1.647640786622e-01  8.336973698491e+00  
  5.861381645140e+01  8.500000000000e+00  1.651187520134e-01  8.336932410417e+00  
  5.874893525297e+01  8.500000000000e+00  1.654742899431e-01  8.336890932383e+00  
  5.888436553555e+01  8.500000000000e+00  1.658306943091e-01  8.336849263518e+00  
  5.902010801718e+01  8.500000000000e+00  1.661879669731e-01  8.336807402948e+00  
  5.915616341754e+01  8.500000000000e+00  1.665461098010e-01  8.336765349793e+00  
  5.929253245799e+01  8.500000000000e+00  1.669051246629e-01  8.336723103171e+00  
  5.942921586155e+01  8.500000000000e+00  1.672650134328e-01  8.336680662193e+00  
  5.956621435290e+01  8.500000000000e+00  1.676257779891e-01  8.336638025970e+00  
  5.970352865838e+01  8.500000000000e+00  1.679874202142e-01  8.336595193605e+00  
  5.984115950603e+01  8.500000000000e+00  1.683499419946e-01  8.336552164200e+00  
  5.997910762555e+01  8.500000000000e+00  1.687133452212e-01  8.336508936851e+00  
  6.011737374832e+01  8.500000000000e+00  1.690776317889e-01  8.336465510651e+00  
  6.025595860743e+01  8.500000000000e+00  1.694428035967e-01  8.336421884688e+00  
  6.039486293763e+01  8.500000000000e+00  1.698088625479e-01  8.336378058046e+00  
  6.053408747539e+01  8.500000000000e+00  1.701758105500e-01  8.336334029806e+00  
  6.067363295884e+01  8.500000000000e+00  1.705436495148e-01  8.336289799043e+00  
  6.081350012787e+01  8.500000000000e+00  1.709123813580e-01  8.336245364829e+00  
  6.095368972401e+01  8.500000000000e+00  1.712820079999e-01  8.336200726232e+00  
  6.109420249055e+01  8.500000000000e+00  1.716525313647e-01  8.336155882314e+00  
  6.123503917247e+01  8.500000000000e+00  1.720239533811e-01  8.336110832135e+00  
  6.137620051647e+01  8.500000000000e+00  1.723962759819e-01  8.336065574749e+00  
  6.151768727098e+01  8.500000000000e+00  1.727695011042e-01  8.336020109207e+00  
  6.165950018614e+01  8.500000000000e+00  1.731436306893e-01  8.335974434554e+00  
  6.180164001384e+01  8.500000000000e+00  1.735186666828e-01  8.335928549832e+00  
  6.194410750767e+01  8.500000000000e+00  1.738946110347e-01  8.335882454080e+00  
  6.208690342300e+01  8.500000000000e+00  1.742714656991e-01  8.335836146329e+00  
  6.223002851691e+01  8.500000000000e+00  1.746492326345e-01  8.335789625608e+00  
  6.237348354824e+01  8.500000000000e+00  1.750279138037e-01  8.335742890942e+00  
  6.251726927756e+01  8.500000000000e+00  1.754075111738e-01  8.335695941350e+00  
  6.266138646723e+01  8.500000000000e+00  1.757880267161e-01  8.335648775847e+00  
  6.280583588133e+01  8.500000000000e+00  1.761694624066e-01  8.335601393444e+00  
  6.295061828571e+01  8.500000000000e+00  1.765518202252e-01  8.335553793147e+00  
  6.309573444801e+01  8.500000000000e+00  1.769351021563e-01  8.335505973959e+00  
  6.324118513762e+01  8.500000000000e+00  1.773193101888e-01  8.335457934876e+00  
  6.338697112569e+01  8.500000000000e+00  1.777044463158e-01  8.335409674891e+00  
  6.353309318517e+01  8.500000000000e+00  1.780905125347e-01  8.335361192992e+00  
  6.367955209079e+01  8.500000000000e+00  1.784775108476e-01  8.335312488163e+00  
  6.382634861905e+01  8.500000000000e+00  1.788654432607e-01  8.335263559382e+00  
  6.397348354826e+01  8.500000000000e+00  1.792543117846e-01  8.335214405623e+00  
  6.412095765851e+01  8.500000000000e+00  1.796441184344e-01  8.335165025857e+00  
  6.426877173170e+01  8.500000000000e+00  1.800348652297e-01  8.335115419048e+00  
  6.441692655151e+01  8.500000000000e+00  1.804265541943e-01  8.335065584156e+00  
  6.456542290346e+01  8.500000000000e+00  1.808191873566e-01  8.335015520137e+00  
  6.471426157485e+01  8.500000000000e+00  1.812127667493e-01  8.334965225941e+00  
  6.486344335482e+01  8.500000000000e+00  1.816072944097e-01  8.334914700514e+00  
  6.501296903430e+01  8.500000000000e+00  1.820027723795e-01  8.334863942798e+00  
  6.516283940608e+01  8.500000000000e+00  1.823992027047e-01  8.334812951729e+00  
  6.531305526474e+01  8.500000000000e+00  1.827965874361e-01  8.334761726237e+00  
  6.546361740672e+01  8.500000000000e+00  1.831949286286e-01  8.334710265251e+00  
  6.561452663028e+01  8.500000000000e+00  1.835942283419e-01  8.334658567692e+00  
  6.576578373554e+01  8.500000000000e+00  1.839944886400e-01  8.334606632476e+00  
  6.591738952443e+01  8.500000000000e+00  1.843957115915e-01  8.334554458515e+00  
  6.606934480075e+01  8.500000000000e+00  1.847978992694e-01  8.334502044717e+00  
  6.622165037017e+01  8.500000000000e+00  1.852010537515e-01  8.334449389984e+00  
  6.637430704018e+01  8.500000000000e+00  1.856051771197e-01  8.334396493212e+00  
  6.652731562017e+01  8.500000000000e+00  1.860102714608e-01  8.334343353294e+00  
  6.668067692136e+01  8.500000000000e+00  1.864163388660e-01  8.334289969117e+00  
  6.683439175686e+01  8.500000000000e+00  1.868233814311e-01  8.334236339563e+00  
  6.698846094165e+01  8.500000000000e+00  1.872314012563e-01  8.334182463508e+00  
  6.714288529259e+01  8.500000000000e+00  1.876404004466e-01  8.334128339825e+00  
  6.729766562843e+01  8.500000000000e+00  1.880503811115e-01  8.334073967380e+00  
  6.745280276979e+01  8.500000000000e+00  1.884613453649e-01  8.334019345034e+00  
  6.760829753919e+01  8.500000000000e+00  1.888732953256e-01  8.333964471645e+00  
  6.776415076106e+01  8.500000000000e+00  1.892862331168e-01  8.333909346064e+00  
  6.792036326171e+01  8.500000000000e+00  1.897001608664e-01  8.333853967135e+00  
  6.807693586937e+01  8.500000000000e+00  1.901150807068e-01  8.333798333701e+00  
  6.823386941416e+01  8.500000000000e+00  1.905309947752e-01  8.333742444596e+00  
  6.839116472814e+01  8.500000000000e+00  1.909479052134e-01  8.333686298651e+00  
  6.854882264526e+01  8.500000000000e+00  1.913658141677e-01  8.333629894691e+00  
  6.870684400142e+01  8.500000000000e+00  1.917847237891e-01  8.333573231535e+00  
  6.886522963442e+01  8.500000000000e+00  1.922046362334e-01  8.333516307998e+00  
  6.902398038402e+01  8.500000000000e+00  1.926255536610e-01  8.333459122889e+00  
  6.918309709189e+01  8.500000000000e+00  1.930474782368e-01  8.333401675010e+00  
  6.934258060165e+01  8.500000000000e+00  1.934704121307e-01  8.333343963160e+00  
  6.950243175887e+01  8.500000000000e+00  1.938943575170e-01  8.333285986131e+00  
  6.966265141107e+01  8.500000000000e+00  1.943193165750e-01  8.333227742712e+00  
  6.982324040771e+01  8.500000000000e+00  1.947452914884e-01  8.333169231682e+00  
  6.998419960022e+01  8.500000000000e+00  1.951722844458e-01  8.333110451819e+00  
  7.014552984199e+01  8.500000000000e+00  1.956002976404e-01  8.333051401893e+00  
  7.030723198838e+01  8.500000000000e+00  1.960293332704e-01  8.332992080669e+00  
  7.046930689671e+01  8.500000000000e+00  1.964593935384e-01  8.332932486906e+00  
  7.063175542629e+01  8.500000000000e+00  1.968904806521e-01  8.332872619358e+00  
  7.079457843841e+01  8.500000000000e+00  1.973225968236e-01  8.332812476774e+00  
  7.095777679633e+01  8.500000000000e+00  1.977557442699e-01  8.332752057895e+00  
  7.112135136533e+01  8.500000000000e+00  1.981899252130e-01  8.332691361459e+00  
  7.128530301265e+01  8.500000000000e+00  1.986251418794e-01  8.332630386196e+00  
  7.144963260754e+01  8.500000000000e+00  1.990613965005e-01  8.332569130832e+00  
  7.161434102128e+01  8.500000000000e+00  1.994986913125e-01  8.332507594086e+00  
  7.177942912713e+01  8.500000000000e+00  1.999370285564e-01  8.332445774673e+00  
  7.194489780036e+01  8.500000000000e+00  2.003764104780e-01  8.332383671299e+00  
  7.211074791828e+01  8.500000000000e+00  2.008168393280e-01  8.332321282668e+00  
  7.227698036021e+01  8.500000000000e+00  2.012583173618e-01  8.332258607474e+00  
  7.244359600749e+01  8.500000000000e+00  2.017008468397e-01  8.332195644410e+00  
  7.261059574351e+01  8.500000000000e+00  2.021444300269e-01  8.332132392158e+00  
  7.277798045368e+01  8.500000000000e+00  2.025890691934e-01  8.332068849398e+00  
  7.294575102545e+01  8.500000000000e+00  2.030347666142e-01  8.332005014801e+00  
  7.311390834833e+01  8.500000000000e+00  2.034815245689e-01  8.331940887035e+00  
  7.328245331388e+01  8.500000000000e+00  2.039293453422e-01  8.331876464759e+00  
  7.345138681570e+01  8.500000000000e+00  2.043782312236e-01  8.331811746628e+00  
  7.362070974947e+01  8.500000000000e+00  2.048281845076e-01  8.331746731291e+00  
  7.379042301290e+01  8.500000000000e+00  2.052792074935e-01  8.331681417389e+00  
  7.396052750582e+01  8.500000000000e+00  2.057313024856e-01  8.331615803558e+00  
  7.413102413008e+01  8.500000000000e+00  2.061844717929e-01  8.331549888428e+00  
  7.430191378966e+01  8.500000000000e+00  2.066387177296e-01  8.331483670623e+00  
  7.447319739059e+01  8.500000000000e+00  2.070940426148e-01  8.331417148761e+00  
  7.464487584100e+01  8.500000000000e+00  2.075504487723e-01  8.331350321452e+00  
  7.481695005111e+01  8.500000000000e+00  2.080079385313e-01  8.331283187301e+00  
  7.498942093324e+01  8.500000000000e+00  2.084665142254e-01  8.331215744908e+00  
  7.516228940181e+01  8.500000000000e+00  2.089261781937e-01  8.331147992864e+00  
  7.533555637336e+01  8.500000000000e+00  2.093869327800e-01  8.331079929754e+00  
  7.550922276654e+01  8.500000000000e+00  2.098487803330e-01  8.331011554160e+00  
  7.568328950209e+01  8.500000000000e+00  2.103117232066e-01  8.330942864653e+00  
  7.585775750291e+01  8.500000000000e+00  2.107757637597e-01  8.330873859801e+00  
  7.603262769401e+01  8.500000000000e+00  2.112409043561e-01  8.330804538163e+00  
  7.620790100253e+01  8.500000000000e+00  2.117071473646e-01  8.330734898294e+00  
