  Frequency             V(V4:+,V4:-)          V(R2:1,V4:-)          V(R2:2,V3:-)         
  5.164163692721e+00  5.000000000000e+00  2.592941704370e-02  4.909331276447e+00  
  5.176068319505e+00  5.000000000000e+00  2.593553029259e-02  4.909331086441e+00  
  5.188000389289e+00  5.000000000000e+00  2.594167030739e-02  4.909330895558e+00  
  5.199959965335e+00  5.000000000000e+00  2.594783719927e-02  4.909330703794e+00  
  5.211947111051e+00  5.000000000000e+00  2.595403107980e-02  4.909330511144e+00  
  5.223961889991e+00  5.000000000000e+00  2.596025206095e-02  4.909330317606e+00  
  5.236004365857e+00  5.000000000000e+00  2.596650025512e-02  4.909330123174e+00  
  5.248074602498e+00  5.000000000000e+00  2.597277577511e-02  4.909329927845e+00  
  5.260172663907e+00  5.000000000000e+00  2.597907873416e-02  4.909329731614e+00  
  5.272298614228e+00  5.000000000000e+00  2.598540924589e-02  4.909329534478e+00  
  5.284452517752e+00  5.000000000000e+00  2.599176742437e-02  4.909329336431e+00  
  5.296634438916e+00  5.000000000000e+00  2.599815338409e-02  4.909329137471e+00  
  5.308844442310e+00  5.000000000000e+00  2.600456723993e-02  4.909328937592e+00  
  5.321082592668e+00  5.000000000000e+00  2.601100910722e-02  4.909328736791e+00  
  5.333348954876e+00  5.000000000000e+00  2.601747910171e-02  4.909328535062e+00  
  5.345643593970e+00  5.000000000000e+00  2.602397733957e-02  4.909328332403e+00  
  5.357966575133e+00  5.000000000000e+00  2.603050393738e-02  4.909328128808e+00  
  5.370317963702e+00  5.000000000000e+00  2.603705901217e-02  4.909327924274e+00  
  5.382697825163e+00  5.000000000000e+00  2.604364268139e-02  4.909327718795e+00  
  5.395106225151e+00  5.000000000000e+00  2.605025506291e-02  4.909327512368e+00  
  5.407543229456e+00  5.000000000000e+00  2.605689627503e-02  4.909327304988e+00  
  5.420008904016e+00  5.000000000000e+00  2.606356643650e-02  4.909327096651e+00  
  5.432503314924e+00  5.000000000000e+00  2.607026566648e-02  4.909326887353e+00  
  5.445026528424e+00  5.000000000000e+00  2.607699408457e-02  4.909326677088e+00  
  5.457578610912e+00  5.000000000000e+00  2.608375181080e-02  4.909326465853e+00  
  5.470159628940e+00  5.000000000000e+00  2.609053896565e-02  4.909326253643e+00  
  5.482769649208e+00  5.000000000000e+00  2.609735567003e-02  4.909326040453e+00  
  5.495408738576e+00  5.000000000000e+00  2.610420204527e-02  4.909325826280e+00  
  5.508076964054e+00  5.000000000000e+00  2.611107821316e-02  4.909325611117e+00  
  5.520774392807e+00  5.000000000000e+00  2.611798429592e-02  4.909325394962e+00  
  5.533501092157e+00  5.000000000000e+00  2.612492041622e-02  4.909325177809e+00  
  5.546257129579e+00  5.000000000000e+00  2.613188669715e-02  4.909324959654e+00  
  5.559042572704e+00  5.000000000000e+00  2.613888326227e-02  4.909324740492e+00  
  5.571857489319e+00  5.000000000000e+00  2.614591023557e-02  4.909324520318e+00  
  5.584701947368e+00  5.000000000000e+00  2.615296774148e-02  4.909324299128e+00  
  5.597576014951e+00  5.000000000000e+00  2.616005590489e-02  4.909324076917e+00  
  5.610479760324e+00  5.000000000000e+00  2.616717485112e-02  4.909323853680e+00  
  5.623413251903e+00  5.000000000000e+00  2.617432470597e-02  4.909323629413e+00  
  5.636376558259e+00  5.000000000000e+00  2.618150559565e-02  4.909323404111e+00  
  5.649369748123e+00  5.000000000000e+00  2.618871764685e-02  4.909323177769e+00  
  5.662392890382e+00  5.000000000000e+00  2.619596098669e-02  4.909322950382e+00  
  5.675446054085e+00  5.000000000000e+00  2.620323574277e-02  4.909322721946e+00  
  5.688529308438e+00  5.000000000000e+00  2.621054204312e-02  4.909322492455e+00  
  5.701642722807e+00  5.000000000000e+00  2.621788001623e-02  4.909322261905e+00  
  5.714786366718e+00  5.000000000000e+00  2.622524979105e-02  4.909322030291e+00  
  5.727960309858e+00  5.000000000000e+00  2.623265149700e-02  4.909321797608e+00  
  5.741164622073e+00  5.000000000000e+00  2.624008526393e-02  4.909321563851e+00  
  5.754399373371e+00  5.000000000000e+00  2.624755122217e-02  4.909321329015e+00  
  5.767664633922e+00  5.000000000000e+00  2.625504950252e-02  4.909321093095e+00  
  5.780960474057e+00  5.000000000000e+00  2.626258023620e-02  4.909320856086e+00  
  5.794286964269e+00  5.000000000000e+00  2.627014355494e-02  4.909320617983e+00  
  5.807644175213e+00  5.000000000000e+00  2.627773959091e-02  4.909320378781e+00  
  5.821032177708e+00  5.000000000000e+00  2.628536847675e-02  4.909320138475e+00  
  5.834451042737e+00  5.000000000000e+00  2.629303034557e-02  4.909319897060e+00  
  5.847900841445e+00  5.000000000000e+00  2.630072533093e-02  4.909319654530e+00  
  5.861381645140e+00  5.000000000000e+00  2.630845356687e-02  4.909319410882e+00  
  5.874893525298e+00  5.000000000000e+00  2.631621518792e-02  4.909319166108e+00  
  5.888436553556e+00  5.000000000000e+00  2.632401032904e-02  4.909318920205e+00  
  5.902010801718e+00  5.000000000000e+00  2.633183912569e-02  4.909318673167e+00  
  5.915616341754e+00  5.000000000000e+00  2.633970171380e-02  4.909318424988e+00  
  5.929253245800e+00  5.000000000000e+00  2.634759822976e-02  4.909318175664e+00  
  5.942921586155e+00  5.000000000000e+00  2.635552881044e-02  4.909317925190e+00  
  5.956621435290e+00  5.000000000000e+00  2.636349359320e-02  4.909317673559e+00  
  5.970352865838e+00  5.000000000000e+00  2.637149271585e-02  4.909317420767e+00  
  5.984115950603e+00  5.000000000000e+00  2.637952631671e-02  4.909317166808e+00  
  5.997910762555e+00  5.000000000000e+00  2.638759453456e-02  4.909316911676e+00  
  6.011737374833e+00  5.000000000000e+00  2.639569750865e-02  4.909316655367e+00  
  6.025595860743e+00  5.000000000000e+00  2.640383537874e-02  4.909316397876e+00  
  6.039486293764e+00  5.000000000000e+00  2.641200828504e-02  4.909316139195e+00  
  6.053408747539e+00  5.000000000000e+00  2.642021636826e-02  4.909315879321e+00  
  6.067363295885e+00  5.000000000000e+00  2.642845976961e-02  4.909315618247e+00  
  6.081350012787e+00  5.000000000000e+00  2.643673863075e-02  4.909315355968e+00  
  6.095368972401e+00  5.000000000000e+00  2.644505309385e-02  4.909315092479e+00  
  6.109420249055e+00  5.000000000000e+00  2.645340330157e-02  4.909314827773e+00  
  6.123503917247e+00  5.000000000000e+00  2.646178939705e-02  4.909314561846e+00  
  6.137620051648e+00  5.000000000000e+00  2.647021152391e-02  4.909314294691e+00  
  6.151768727098e+00  5.000000000000e+00  2.647866982628e-02  4.909314026303e+00  
  6.165950018615e+00  5.000000000000e+00  2.648716444876e-02  4.909313756677e+00  
  6.180164001384e+00  5.000000000000e+00  2.649569553647e-02  4.909313485805e+00  
  6.194410750768e+00  5.000000000000e+00  2.650426323500e-02  4.909313213684e+00  
  6.208690342300e+00  5.000000000000e+00  2.651286769045e-02  4.909312940307e+00  
  6.223002851691e+00  5.000000000000e+00  2.652150904941e-02  4.909312665667e+00  
  6.237348354824e+00  5.000000000000e+00  2.653018745895e-02  4.909312389761e+00  
  6.251726927757e+00  5.000000000000e+00  2.653890306667e-02  4.909312112580e+00  
  6.266138646723e+00  5.000000000000e+00  2.654765602065e-02  4.909311834121e+00  
  6.280583588133e+00  5.000000000000e+00  2.655644646946e-02  4.909311554376e+00  
  6.295061828572e+00  5.000000000000e+00  2.656527456220e-02  4.909311273340e+00  
  6.309573444802e+00  5.000000000000e+00  2.657414044844e-02  4.909310991006e+00  
  6.324118513762e+00  5.000000000000e+00  2.658304427828e-02  4.909310707370e+00  
  6.338697112569e+00  5.000000000000e+00  2.659198620231e-02  4.909310422424e+00  
  6.353309318517e+00  5.000000000000e+00  2.660096637162e-02  4.909310136163e+00  
  6.367955209079e+00  5.000000000000e+00  2.660998493781e-02  4.909309848581e+00  
  6.382634861905e+00  5.000000000000e+00  2.661904205300e-02  4.909309559672e+00  
  6.397348354826e+00  5.000000000000e+00  2.662813786979e-02  4.909309269429e+00  
  6.412095765851e+00  5.000000000000e+00  2.663727254133e-02  4.909308977847e+00  
  6.426877173170e+00  5.000000000000e+00  2.664644622123e-02  4.909308684918e+00  
  6.441692655151e+00  5.000000000000e+00  2.665565906365e-02  4.909308390638e+00  
  6.456542290346e+00  5.000000000000e+00  2.666491122325e-02  4.909308094999e+00  
  6.471426157486e+00  5.000000000000e+00  2.667420285520e-02  4.909307797996e+00  
  6.486344335482e+00  5.000000000000e+00  2.668353411517e-02  4.909307499622e+00  
  6.501296903431e+00  5.000000000000e+00  2.669290515938e-02  4.909307199870e+00  
  6.516283940608e+00  5.000000000000e+00  2.670231614453e-02  4.909306898735e+00  
  6.531305526474e+00  5.000000000000e+00  2.671176722786e-02  4.909306596211e+00  
  6.546361740672e+00  5.000000000000e+00  2.672125856712e-02  4.909306292290e+00  
  6.561452663029e+00  5.000000000000e+00  2.673079032057e-02  4.909305986966e+00  
  6.576578373554e+00  5.000000000000e+00  2.674036264700e-02  4.909305680233e+00  
  6.591738952443e+00  5.000000000000e+00  2.674997570572e-02  4.909305372084e+00  
  6.606934480076e+00  5.000000000000e+00  2.675962965656e-02  4.909305062513e+00  
  6.622165037017e+00  5.000000000000e+00  2.676932465986e-02  4.909304751513e+00  
  6.637430704019e+00  5.000000000000e+00  2.677906087651e-02  4.909304439077e+00  
  6.652731562017e+00  5.000000000000e+00  2.678883846790e-02  4.909304125199e+00  
  6.668067692136e+00  5.000000000000e+00  2.679865759596e-02  4.909303809873e+00  
  6.683439175686e+00  5.000000000000e+00  2.680851842313e-02  4.909303493091e+00  
  6.698846094165e+00  5.000000000000e+00  2.681842111240e-02  4.909303174848e+00  
  6.714288529259e+00  5.000000000000e+00  2.682836582727e-02  4.909302855135e+00  
  6.729766562843e+00  5.000000000000e+00  2.683835273176e-02  4.909302533947e+00  
  6.745280276979e+00  5.000000000000e+00  2.684838199046e-02  4.909302211276e+00  
  6.760829753920e+00  5.000000000000e+00  2.685845376845e-02  4.909301887115e+00  
  6.776415076106e+00  5.000000000000e+00  2.686856823135e-02  4.909301561459e+00  
  6.792036326172e+00  5.000000000000e+00  2.687872554532e-02  4.909301234300e+00  
  6.807693586937e+00  5.000000000000e+00  2.688892587707e-02  4.909300905630e+00  
  6.823386941416e+00  5.000000000000e+00  2.689916939380e-02  4.909300575444e+00  
  6.839116472814e+00  5.000000000000e+00  2.690945626329e-02  4.909300243733e+00  
  6.854882264526e+00  5.000000000000e+00  2.691978665383e-02  4.909299910492e+00  
  6.870684400142e+00  5.000000000000e+00  2.693016073425e-02  4.909299575712e+00  
  6.886522963442e+00  5.000000000000e+00  2.694057867393e-02  4.909299239387e+00  
  6.902398038402e+00  5.000000000000e+00  2.695104064277e-02  4.909298901510e+00  
  6.918309709189e+00  5.000000000000e+00  2.696154681124e-02  4.909298562073e+00  
  6.934258060165e+00  5.000000000000e+00  2.697209735030e-02  4.909298221070e+00  
  6.950243175888e+00  5.000000000000e+00  2.698269243151e-02  4.909297878492e+00  
  6.966265141107e+00  5.000000000000e+00  2.699333222693e-02  4.909297534334e+00  
  6.982324040771e+00  5.000000000000e+00  2.700401690918e-02  4.909297188587e+00  
  6.998419960022e+00  5.000000000000e+00  2.701474665142e-02  4.909296841244e+00  
  7.014552984199e+00  5.000000000000e+00  2.702552162735e-02  4.909296492298e+00  
  7.030723198838e+00  5.000000000000e+00  2.703634201123e-02  4.909296141741e+00  
  7.046930689671e+00  5.000000000000e+00  2.704720797785e-02  4.909295789567e+00  
  7.063175542629e+00  5.000000000000e+00  2.705811970256e-02  4.909295435767e+00  
  7.079457843841e+00  5.000000000000e+00  2.706907736124e-02  4.909295080334e+00  
  7.095777679634e+00  5.000000000000e+00  2.708008113035e-02  4.909294723260e+00  
  7.112135136533e+00  5.000000000000e+00  2.709113118686e-02  4.909294364538e+00  
  7.128530301265e+00  5.000000000000e+00  2.710222770832e-02  4.909294004161e+00  
  7.144963260755e+00  5.000000000000e+00  2.711337087282e-02  4.909293642120e+00  
  7.161434102129e+00  5.000000000000e+00  2.712456085901e-02  4.909293278408e+00  
  7.177942912713e+00  5.000000000000e+00  2.713579784607e-02  4.909292913018e+00  
  7.194489780037e+00  5.000000000000e+00  2.714708201377e-02  4.909292545941e+00  
  7.211074791829e+00  5.000000000000e+00  2.715841354241e-02  4.909292177169e+00  
  7.227698036021e+00  5.000000000000e+00  2.716979261284e-02  4.909291806696e+00  
  7.244359600750e+00  5.000000000000e+00  2.718121940648e-02  4.909291434513e+00  
  7.261059574351e+00  5.000000000000e+00  2.719269410531e-02  4.909291060612e+00  
  7.277798045368e+00  5.000000000000e+00  2.720421689185e-02  4.909290684985e+00  
  7.294575102545e+00  5.000000000000e+00  2.721578794918e-02  4.909290307624e+00  
  7.311390834834e+00  5.000000000000e+00  2.722740746097e-02  4.909289928522e+00  
  7.328245331389e+00  5.000000000000e+00  2.723907561141e-02  4.909289547669e+00  
  7.345138681571e+00  5.000000000000e+00  2.725079258526e-02  4.909289165059e+00  
  7.362070974947e+00  5.000000000000e+00  2.726255856787e-02  4.909288780684e+00  
  7.379042301291e+00  5.000000000000e+00  2.727437374511e-02  4.909288394533e+00  
  7.396052750582e+00  5.000000000000e+00  2.728623830344e-02  4.909288006601e+00  
  7.413102413009e+00  5.000000000000e+00  2.729815242988e-02  4.909287616878e+00  
  7.430191378967e+00  5.000000000000e+00  2.731011631200e-02  4.909287225357e+00  
  7.447319739060e+00  5.000000000000e+00  2.732213013795e-02  4.909286832028e+00  
  7.464487584100e+00  5.000000000000e+00  2.733419409644e-02  4.909286436884e+00  
  7.481695005111e+00  5.000000000000e+00  2.734630837674e-02  4.909286039916e+00  
  7.498942093324e+00  5.000000000000e+00  2.735847316871e-02  4.909285641115e+00  
  7.516228940182e+00  5.000000000000e+00  2.737068866273e-02  4.909285240475e+00  
  7.533555637337e+00  5.000000000000e+00  2.738295504981e-02  4.909284837985e+00  
  7.550922276654e+00  5.000000000000e+00  2.739527252148e-02  4.909284433637e+00  
  7.568328950209e+00  5.000000000000e+00  2.740764126986e-02  4.909284027423e+00  
  7.585775750291e+00  5.000000000000e+00  2.742006148763e-02  4.909283619334e+00  
  7.603262769401e+00  5.000000000000e+00  2.743253336806e-02  4.909283209361e+00  
  7.620790100254e+00  5.000000000000e+00  2.744505710498e-02  4.909282797497e+00  
  7.638357835777e+00  5.000000000000e+00  2.745763289278e-02  4.909282383731e+00  
  7.655966069112e+00  5.000000000000e+00  2.747026092645e-02  4.909281968055e+00  
  7.673614893618e+00  5.000000000000e+00  2.748294140152e-02  4.909281550461e+00  
  7.691304402866e+00  5.000000000000e+00  2.749567451412e-02  4.909281130940e+00  
  7.709034690644e+00  5.000000000000e+00  2.750846046095e-02  4.909280709482e+00  
  7.726805850957e+00  5.000000000000e+00  2.752129943928e-02  4.909280286079e+00  
  7.744617978025e+00  5.000000000000e+00  2.753419164695e-02  4.909279860722e+00  
  7.762471166287e+00  5.000000000000e+00  2.754713728239e-02  4.909279433401e+00  
  7.780365510398e+00  5.000000000000e+00  2.756013654460e-02  4.909279004108e+00  
  7.798301105232e+00  5.000000000000e+00  2.757318963317e-02  4.909278572834e+00  
  7.816278045883e+00  5.000000000000e+00  2.758629674824e-02  4.909278139569e+00  
  7.834296427662e+00  5.000000000000e+00  2.759945809056e-02  4.909277704305e+00  
  7.852356346100e+00  5.000000000000e+00  2.761267386143e-02  4.909277267031e+00  
  7.870457896951e+00  5.000000000000e+00  2.762594426276e-02  4.909276827740e+00  
  7.888601176185e+00  5.000000000000e+00  2.763926949702e-02  4.909276386420e+00  
  7.906786279998e+00  5.000000000000e+00  2.765264976727e-02  4.909275943064e+00  
  7.925013304804e+00  5.000000000000e+00  2.766608527715e-02  4.909275497662e+00  
  7.943282347242e+00  5.000000000000e+00  2.767957623087e-02  4.909275050203e+00  
  7.961593504173e+00  5.000000000000e+00  2.769312283324e-02  4.909274600680e+00  
  7.979946872679e+00  5.000000000000e+00  2.770672528966e-02  4.909274149082e+00  
  7.998342550070e+00  5.000000000000e+00  2.772038380608e-02  4.909273695399e+00  
  8.016780633876e+00  5.000000000000e+00  2.773409858906e-02  4.909273239622e+00  
  8.035261221856e+00  5.000000000000e+00  2.774786984575e-02  4.909272781742e+00  
  8.053784411990e+00  5.000000000000e+00  2.776169778387e-02  4.909272321748e+00  
  8.072350302488e+00  5.000000000000e+00  2.777558261173e-02  4.909271859631e+00  
  8.090958991783e+00  5.000000000000e+00  2.778952453822e-02  4.909271395382e+00  
  8.109610578538e+00  5.000000000000e+00  2.780352377284e-02  4.909270928989e+00  
  8.128305161641e+00  5.000000000000e+00  2.781758052564e-02  4.909270460444e+00  
  8.147042840208e+00  5.000000000000e+00  2.783169500730e-02  4.909269989737e+00  
  8.165823713586e+00  5.000000000000e+00  2.784586742906e-02  4.909269516857e+00  
  8.184647881347e+00  5.000000000000e+00  2.786009800275e-02  4.909269041794e+00  
  8.203515443298e+00  5.000000000000e+00  2.787438694081e-02  4.909268564538e+00  
  8.222426499470e+00  5.000000000000e+00  2.788873445623e-02  4.909268085080e+00  
  8.241381150130e+00  5.000000000000e+00  2.790314076263e-02  4.909267603409e+00  
  8.260379495771e+00  5.000000000000e+00  2.791760607421e-02  4.909267119515e+00  
  8.279421637123e+00  5.000000000000e+00  2.793213060575e-02  4.909266633387e+00  
  8.298507675144e+00  5.000000000000e+00  2.794671457262e-02  4.909266145016e+00  
  8.317637711026e+00  5.000000000000e+00  2.796135819079e-02  4.909265654390e+00  
  8.336811846196e+00  5.000000000000e+00  2.797606167683e-02  4.909265161500e+00  
  8.356030182312e+00  5.000000000000e+00  2.799082524788e-02  4.909264666336e+00  
  8.375292821268e+00  5.000000000000e+00  2.800564912170e-02  4.909264168885e+00  
  8.394599865194e+00  5.000000000000e+00  2.802053351662e-02  4.909263669139e+00  
  8.413951416452e+00  5.000000000000e+00  2.803547865158e-02  4.909263167086e+00  
  8.433347577642e+00  5.000000000000e+00  2.805048474610e-02  4.909262662716e+00  
  8.452788451602e+00  5.000000000000e+00  2.806555202030e-02  4.909262156018e+00  
  8.472274141406e+00  5.000000000000e+00  2.808068069490e-02  4.909261646982e+00  
  8.491804750363e+00  5.000000000000e+00  2.809587099121e-02  4.909261135596e+00  
  8.511380382023e+00  5.000000000000e+00  2.811112313114e-02  4.909260621849e+00  
  8.531001140175e+00  5.000000000000e+00  2.812643733718e-02  4.909260105732e+00  
  8.550667128846e+00  5.000000000000e+00  2.814181383244e-02  4.909259587232e+00  
  8.570378452303e+00  5.000000000000e+00  2.815725284061e-02  4.909259066339e+00  
  8.590135215054e+00  5.000000000000e+00  2.817275458598e-02  4.909258543042e+00  
  8.609937521846e+00  5.000000000000e+00  2.818831929344e-02  4.909258017330e+00  
  8.629785477669e+00  5.000000000000e+00  2.820394718847e-02  4.909257489191e+00  
  8.649679187756e+00  5.000000000000e+00  2.821963849716e-02  4.909256958615e+00  
  8.669618757582e+00  5.000000000000e+00  2.823539344618e-02  4.909256425590e+00  
  8.689604292863e+00  5.000000000000e+00  2.825121226282e-02  4.909255890105e+00  
  8.709635899560e+00  5.000000000000e+00  2.826709517496e-02  4.909255352148e+00  
  8.729713683881e+00  5.000000000000e+00  2.828304241106e-02  4.909254811709e+00  
  8.749837752274e+00  5.000000000000e+00  2.829905420021e-02  4.909254268775e+00  
  8.770008211436e+00  5.000000000000e+00  2.831513077208e-02  4.909253723335e+00  
  8.790225168308e+00  5.000000000000e+00  2.833127235694e-02  4.909253175377e+00  
  8.810488730080e+00  5.000000000000e+00  2.834747918567e-02  4.909252624891e+00  
  8.830799004185e+00  5.000000000000e+00  2.836375148973e-02  4.909252071864e+00  
  8.851156098308e+00  5.000000000000e+00  2.838008950121e-02  4.909251516284e+00  
  8.871560120379e+00  5.000000000000e+00  2.839649345277e-02  4.909250958140e+00  
  8.892011178579e+00  5.000000000000e+00  2.841296357769e-02  4.909250397420e+00  
  8.912509381337e+00  5.000000000000e+00  2.842950010985e-02  4.909249834112e+00  
  8.933054837332e+00  5.000000000000e+00  2.844610328372e-02  4.909249268204e+00  
  8.953647655495e+00  5.000000000000e+00  2.846277333437e-02  4.909248699684e+00  
  8.974287945007e+00  5.000000000000e+00  2.847951049749e-02  4.909248128541e+00  
  8.994975815300e+00  5.000000000000e+00  2.849631500936e-02  4.909247554761e+00  
  9.015711376059e+00  5.000000000000e+00  2.851318710686e-02  4.909246978333e+00  
  9.036494737223e+00  5.000000000000e+00  2.853012702747e-02  4.909246399244e+00  
  9.057326008982e+00  5.000000000000e+00  2.854713500927e-02  4.909245817483e+00  
  9.078205301781e+00  5.000000000000e+00  2.856421129097e-02  4.909245233036e+00  
  9.099132726322e+00  5.000000000000e+00  2.858135611183e-02  4.909244645893e+00  
  9.120108393559e+00  5.000000000000e+00  2.859856971176e-02  4.909244056039e+00  
  9.141132414702e+00  5.000000000000e+00  2.861585233126e-02  4.909243463463e+00  
  9.162204901220e+00  5.000000000000e+00  2.863320421142e-02  4.909242868151e+00  
  9.183325964835e+00  5.000000000000e+00  2.865062559393e-02  4.909242270093e+00  
  9.204495717531e+00  5.000000000000e+00  2.866811672111e-02  4.909241669274e+00  
  9.225714271547e+00  5.000000000000e+00  2.868567783587e-02  4.909241065681e+00  
  9.246981739382e+00  5.000000000000e+00  2.870330918170e-02  4.909240459303e+00  
  9.268298233793e+00  5.000000000000e+00  2.872101100272e-02  4.909239850127e+00  
  9.289663867799e+00  5.000000000000e+00  2.873878354365e-02  4.909239238139e+00  
  9.311078754678e+00  5.000000000000e+00  2.875662704981e-02  4.909238623326e+00  
  9.332543007969e+00  5.000000000000e+00  2.877454176711e-02  4.909238005675e+00  
  9.354056741475e+00  5.000000000000e+00  2.879252794209e-02  4.909237385174e+00  
  9.375620069258e+00  5.000000000000e+00  2.881058582188e-02  4.909236761809e+00  
  9.397233105646e+00  5.000000000000e+00  2.882871565421e-02  4.909236135567e+00  
  9.418895965228e+00  5.000000000000e+00  2.884691768741e-02  4.909235506435e+00  
  9.440608762859e+00  5.000000000000e+00  2.886519217042e-02  4.909234874398e+00  
  9.462371613657e+00  5.000000000000e+00  2.888353935279e-02  4.909234239445e+00  
  9.484184633008e+00  5.000000000000e+00  2.890195948467e-02  4.909233601561e+00  
  9.506047936562e+00  5.000000000000e+00  2.892045281681e-02  4.909232960733e+00  
  9.527961640236e+00  5.000000000000e+00  2.893901960055e-02  4.909232316948e+00  
  9.549925860214e+00  5.000000000000e+00  2.895766008787e-02  4.909231670191e+00  
  9.571940712948e+00  5.000000000000e+00  2.897637453132e-02  4.909231020449e+00  
  9.594006315159e+00  5.000000000000e+00  2.899516318407e-02  4.909230367708e+00  
  9.616122783836e+00  5.000000000000e+00  2.901402629988e-02  4.909229711955e+00  
  9.638290236239e+00  5.000000000000e+00  2.903296413314e-02  4.909229053175e+00  
  9.660508789898e+00  5.000000000000e+00  2.905197693881e-02  4.909228391354e+00  
  9.682778562612e+00  5.000000000000e+00  2.907106497248e-02  4.909227726479e+00  
  9.705099672454e+00  5.000000000000e+00  2.909022849033e-02  4.909227058536e+00  
  9.727472237769e+00  5.000000000000e+00  2.910946774914e-02  4.909226387509e+00  
  9.749896377173e+00  5.000000000000e+00  2.912878300632e-02  4.909225713385e+00  
  9.772372209558e+00  5.000000000000e+00  2.914817451984e-02  4.909225036151e+00  
  9.794899854086e+00  5.000000000000e+00  2.916764254832e-02  4.909224355790e+00  
  9.817479430199e+00  5.000000000000e+00  2.918718735094e-02  4.909223672289e+00  
  9.840111057611e+00  5.000000000000e+00  2.920680918751e-02  4.909222985634e+00  
  9.862794856312e+00  5.000000000000e+00  2.922650831843e-02  4.909222295810e+00  
  9.885530946569e+00  5.000000000000e+00  2.924628500473e-02  4.909221602801e+00  
  9.908319448927e+00  5.000000000000e+00  2.926613950800e-02  4.909220906595e+00  
  9.931160484209e+00  5.000000000000e+00  2.928607209045e-02  4.909220207175e+00  
  9.954054173515e+00  5.000000000000e+00  2.930608301492e-02  4.909219504526e+00  
  9.977000638225e+00  5.000000000000e+00  2.932617254481e-02  4.909218798635e+00  
  9.999999999999e+00  5.000000000000e+00  2.934634094415e-02  4.909218089486e+00  
  1.002305238078e+01  5.000000000000e+00  2.936658847756e-02  4.909217377064e+00  
  1.004615790278e+01  5.000000000000e+00  2.938691541027e-02  4.909216661354e+00  
  1.006931668852e+01  5.000000000000e+00  2.940732200810e-02  4.909215942341e+00  
  1.009252886077e+01  5.000000000000e+00  2.942780853748e-02  4.909215220009e+00  
  1.011579454260e+01  5.000000000000e+00  2.944837526544e-02  4.909214494344e+00  
  1.013911385737e+01  5.000000000000e+00  2.946902245962e-02  4.909213765329e+00  
  1.016248692871e+01  5.000000000000e+00  2.948975038825e-02  4.909213032950e+00  
  1.018591388054e+01  5.000000000000e+00  2.951055932015e-02  4.909212297190e+00  
  1.020939483708e+01  5.000000000000e+00  2.953144952477e-02  4.909211558035e+00  
  1.023292992281e+01  5.000000000000e+00  2.955242127215e-02  4.909210815468e+00  
  1.025651926251e+01  5.000000000000e+00  2.957347483291e-02  4.909210069474e+00  
  1.028016298126e+01  5.000000000000e+00  2.959461047829e-02  4.909209320037e+00  
  1.030386120442e+01  5.000000000000e+00  2.961582848013e-02  4.909208567141e+00  
  1.032761405761e+01  5.000000000000e+00  2.963712911087e-02  4.909207810770e+00  
  1.035142166679e+01  5.000000000000e+00  2.965851264354e-02  4.909207050908e+00  
  1.037528415818e+01  5.000000000000e+00  2.967997935177e-02  4.909206287539e+00  
  1.039920165829e+01  5.000000000000e+00  2.970152950980e-02  4.909205520647e+00  
  1.042317429393e+01  5.000000000000e+00  2.972316339247e-02  4.909204750216e+00  
  1.044720219221e+01  5.000000000000e+00  2.974488127520e-02  4.909203976229e+00  
  1.047128548051e+01  5.000000000000e+00  2.976668343402e-02  4.909203198670e+00  
  1.049542428652e+01  5.000000000000e+00  2.978857014557e-02  4.909202417522e+00  
  1.051961873823e+01  5.000000000000e+00  2.981054168707e-02  4.909201632768e+00  
  1.054386896391e+01  5.000000000000e+00  2.983259833634e-02  4.909200844393e+00  
  1.056817509214e+01  5.000000000000e+00  2.985474037180e-02  4.909200052379e+00  
  1.059253725177e+01  5.000000000000e+00  2.987696807248e-02  4.909199256710e+00  
  1.061695557199e+01  5.000000000000e+00  2.989928171799e-02  4.909198457369e+00  
  1.064143018224e+01  5.000000000000e+00  2.992168158854e-02  4.909197654338e+00  
  1.066596121230e+01  5.000000000000e+00  2.994416796494e-02  4.909196847602e+00  
  1.069054879223e+01  5.000000000000e+00  2.996674112859e-02  4.909196037142e+00  
  1.071519305238e+01  5.000000000000e+00  2.998940136149e-02  4.909195222941e+00  
  1.073989412341e+01  5.000000000000e+00  3.001214894625e-02  4.909194404983e+00  
  1.076465213630e+01  5.000000000000e+00  3.003498416604e-02  4.909193583249e+00  
  1.078946722230e+01  5.000000000000e+00  3.005790730466e-02  4.909192757723e+00  
  1.081433951298e+01  5.000000000000e+00  3.008091864649e-02  4.909191928387e+00  
  1.083926914021e+01  5.000000000000e+00  3.010401847650e-02  4.909191095223e+00  
  1.086425623617e+01  5.000000000000e+00  3.012720708025e-02  4.909190258214e+00  
  1.088930093333e+01  5.000000000000e+00  3.015048474392e-02  4.909189417342e+00  
  1.091440336449e+01  5.000000000000e+00  3.017385175425e-02  4.909188572589e+00  
  1.093956366272e+01  5.000000000000e+00  3.019730839860e-02  4.909187723938e+00  
  1.096478196143e+01  5.000000000000e+00  3.022085496490e-02  4.909186871369e+00  
  1.099005839432e+01  5.000000000000e+00  3.024449174169e-02  4.909186014866e+00  
  1.101539309541e+01  5.000000000000e+00  3.026821901809e-02  4.909185154410e+00  
  1.104078619902e+01  5.000000000000e+00  3.029203708382e-02  4.909184289983e+00  
  1.106623783978e+01  5.000000000000e+00  3.031594622918e-02  4.909183421566e+00  
